Table No.19 (b),,,,,,,,,,
"STATEMENT ON REMMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS UNDER ACQUISITION OF SHARES ROUTE
489,THOUGHT ROOTS INDIA PRIVATE LIMITED,HARYANA,Gurgaon,"Other information technology and computer service
activities n.e.c",Rahul Mittal,U.S.A,20.08,0.27,Received in the Company,
490,THREATLANDSCAPE CYBER SOLUTIONS PRIVATE LIMITED,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-
page designing",THREATLANDSCAPE INC.,U.S.A,0.66,0.01,Received in the Company,
491,"TONG GARDEN FOOD MARKETING (INDIA)
PRIVATE LIMITED",GUJARAT,Ahmedabad,"Wholesale of other basic/manufactured
food stuffs n.e.c.",OTC FOOD CORPORATION PTE LTD,Singapore,3.95,0.05,Received in the company,
492,TONG GARDEN FOOD PRODUCTS (INDIA) PRIVATE LIMITED,GUJARAT,Ahmedabad,"Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this
excludes the",OTC FOOD CORPORATION PTE LTD,Singapore,0.09,0.00,Received in the company,
493,"TOP Office Pros Business
Services Pvt. Ltd.",MAHARASHTRA,Pune,"Other business support
service activities n.e.c",ARTHUR MOROZ,U.S.A,0.12,0.00,"Received in
the company",
494,TOXIVEN BIOTECH PRIVATE LIMITED,TAMIL NADU,Coimbatore,"Manufacture of medicinal substances used in the
manufacture of",Mrs. Mahalakshmi Subbarao,United Kingdom,0.71,0.01,GREENFIELD,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
,,,,"pharmaceuticals: antibiotics,endocrine products, basic vitamins; opium derivatives; sulpha drugs; serums and plasmas; salicylic acid,
its",,,,,,
495,TOXIVEN BIOTECH PRIVATE LIMITED,TAMIL NADU,Coimbatore,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics,endocrine products, basic vitamins; opium derivatives; sulpha drugs; serums and plasmas; salicylic acid,
its",Mrs. MahalakshmiSubbarao,United Kingdom,0.20,0.00,BROWNFIELD,
496,TPF SOFTWARE INDIA PRIVATE LIMITED,TAMIL NADU,Kanchipuram,"Providing software support and maintenance to the
clients",M/s. Vela Software International Inc.,Canada,1.17,0.02,Received in the Company,
497,TPF SOFTWARE INDIA PRIVATE LIMITED,TAMIL NADU,Kanchipuram,"Providing software support and maintenance to the
clients",Vela Software International Inc.,Canada,10.51,0.14,Received in the Company,
498,TPF SOFTWARE INDIA PRIVATE LIMITED,TAMIL NADU,Kanchipuram,"Providing software support and maintenance to the
clients",Emphasys Computers Solutions Inc,U.S.A,0.00,0.00,Received in the Company,
499,"TRANSFORMATIVE
LEARNING SOLUTIONS PRIVATE LIMITED",DELHI,South Delhi,Other non-specialised wholesale trade n.e.c.,MADISON CAPITAL PTE LTD.,Singapore,2.31,0.03,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
500,"TRANSFORMATIVE LEARNING SOLUTIONS
PRIVATE LIMITED",DELHI,South Delhi,Other non-specialised wholesale trade n.e.c.,SINGAPORE ANGEL NETWORK PTE. LTD,Singapore,0.94,0.01,Received in the company,
501,TRIAXON TECHNOLOGIES PRIVATE LIMITED,KERALA,Ernakulam,"Other information technology and computer service
activities n.e.c",HYUNGKI MIN,South Korea,0.01,0.00,Received in the Company,
502,"Trustmore Technologies
Private Limited",HARYANA,Gurgaon,"Real estate activities on
a fee or contract basis",DEEPAK CHANDRAN,Singapore,0.50,0.01,"Received in
the Company",
503,"TTOE SURFACE PROTECTION ELBE
PRIVATE LIMITED",DELHI,South Delhi,Other non-specialised wholesale trade n.e.c.,TIP TOP Oberflaechenschutz Elbe GmbH,Germany,0.00,0.00,Received in the company,
504,TTOE SURFACE PROTECTION ELBE PRIVATE LIMITED,DELHI,South Delhi,Other non-specialised wholesale trade n.e.c.,REMA TIP TOP Surface Protection GmbH,Germany,0.00,0.00,Received in the company,
505,TV2Z INDIA DEVELOPMENT AND SUPPORT PRIVATE LIMITED,TELANGANA,Hyderabad,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-
page designing",TV2Z BV,Netherland,0.27,0.00,Received in the company,
506,"TVS Supply Chain
Solutions Limited",TAMIL NADU,Madurai,"Motorised road freight
transport","Mahogany Singapore
Company Pte. Ltd.",Singapore,77.14,1.03,"Received in
the Company",
507,Uber Health Tech Private Limited,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-
page designing",RoundGlass LLC,U.S.A,13.06,0.17,Received in the Company,
508,Uber Health Tech Private Limited,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular
client excluding web-",RoundGlass LLC,U.S.A,4.35,0.06,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
,,,,page designing,,,,,,
509,Uber Health Tech Private Limited,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-
page designing",RoundGlass LLC,U.S.A,4.35,0.06,Received in the Company,
510,"UNIPHORE SOFTWARE SYSTEMS PRIVATE
LIMITED",TAMIL NADU,Chennai,"Data processing activities including
report writing",Iron Pillar Top Up Fund,Mauritius,200.78,2.68,Received in the Company,
511,UNIPHORE SOFTWARE SYSTEMS PRIVATE LIMITED,TAMIL NADU,Chennai,Data processing activities including report writing,SISTEMA ASIA FUND PTE LTD,Singapore,13.31,0.18,Received in the company,
512,"UNIPHORE SOFTWARE SYSTEMS PRIVATE
LIMITED",TAMIL NADU,Chennai,"Data processing activities including
report writing",MCP3 SPV LLC,U.S.A,411.43,5.51,Received in the Company,
513,"UNIPHORE SOFTWARE SYSTEMS PRIVATE
LIMITED",TAMIL NADU,Chennai,"Data processing activities including
report writing",MCP3 SPV LLC,U.S.A,85.48,1.14,Received in the Company,
514,"UNIPHORE SOFTWARE SYSTEMS PRIVATE
LIMITED",TAMIL NADU,Chennai,"Data processing activities including
report writing",MCP3 SPV LLC,U.S.A,2.41,0.03,Received in the Company,
515,"UNIPHORE SOFTWARE
SYSTEMS PRIVATE LIMITED",TAMIL NADU,Chennai,"Data processing
activities including report writing",SISTEMA ASIA FUND PTE LTD,Singapore,100.39,1.34,Received in the Company,
516,"UNIPHORE SOFTWARE SYSTEMS PRIVATE
LIMITED",TAMIL NADU,Chennai,"Data processing activities including
report writing",Iron Pillar Top Up Fund,Mauritius,100.05,1.34,Received in the Company,
517,UNITRANS INFOTECH SERVICES PRIVATE LIMITED,KARNATAKA,Bengaluru,"Providing software support and maintenance to the
clients",UNITED INTERNATIONAL TRANSPORTATION CO,Saudi Arabia,54.35,0.72,Received in the Company,
518,UPTIMEAI TECH PRIVATE LIMITED,KARNATAKA,Bengaluru,Providing software support and,UPTIMEAIINC,U.S.A,0.05,0.00,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
,,,,maintenance to the clients,,,,,,
519,UPTIMEAI TECH PRIVATE LIMITED,KARNATAKA,Bengaluru,"Providing software support and maintenance to the
clients",UPTIMEAIINC,U.S.A,0.05,0.00,Received in the Company,
520,URBAN TILLER PRIVATE LIMITED,TELANGANA,Hyderabad,Preservation of fruit and vegetables n.e.c.,RENERGII VENTURES PTE. LTD,Singapore,0.02,0.00,Received in the Company,
521,VEDATLAS TECHNOLOGY INDIA PRIVATE LIMITED,DELHI,South Delhi,"Other information technology and computer service
activities n.e.c",Xiao Ying,China,0.02,0.00,Received in the Company,
522,VELRUSH BUSINESS NETWORKS PRIVATE LIMITED,KARNATAKA,Bengaluru,"Activities of other wireless telecommunications
activities",ARYAKA NETWORKS INC,U.S.A,0.03,0.00,Received in the company,
523,VELRUSH BUSINESS NETWORKS PRIVATE LIMITED,KARNATAKA,Bengaluru,"Activities of other wireless telecommunications
activities",ARYAKA NETWORKS INC,U.S.A,0.03,0.00,Received in the company,
524,VENUS ETHOXYETHERS PRIVATE LIMITED,GOA,North Goa,Manufacture of basic chemicals,Harcros (India) LLC,U.S.A,8.11,0.11,Received in the Company,
525,VENUS ETHOXYETHERS PRIVATE LIMITED,GOA,North Goa,Manufacture of basic chemicals,Harcros (India) LLC,U.S.A,0.81,0.01,Received in the Company,
526,VENUS ETHOXYETHERS PRIVATE LIMITED,GOA,North Goa,Manufacture of basic chemicals,Harcros (India) LLC,U.S.A,7.30,0.10,Received in the Company,
527,VRAI LABS PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Other information technology and computer service
activities n.e.c","SUPERTOKENS, INC",U.S.A,0.05,0.00,Received in the company,
528,VRAI LABS PRIVATE LIMITED,MAHARASHTRA,Mumbai,Other information technology and,"SUPERTOKENS, INC",U.S.A,0.00,0.00,Received in the company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
,,,,computer service activities n.e.c,,,,,,
529,VT Pharmatek Private Limited,TELANGANA,Medak,"Other information technology and computer service
activities n.e.c",Pharma Tek Solutions INC,U.S.A,0.08,0.00,Received in the company,
530,"VUELOGIX TECHNOLOGIES PRIVATE
LIMITED",KARNATAKA,Bengaluru,"Publishing of operating business and other
applications",AM Technologies Inc,U.S.A,5.05,0.07,Received in the Company,
531,WANNAMO MARKETING PRIVATE LIMITED,HARYANA,Gurgaon,Web-page designing,SYNVESTMENT PTE LTD,Singapore,19.90,0.27,Received in the company,
532,Waterwala Labs Private Limited,KARNATAKA,Bengaluru,"Renting and leasing of other machinery and equipment n.e.c.
without operator",ON Mauritius,Mauritius,5.27,0.07,Received in the company,
533,Waterwala Labs Private Limited,KARNATAKA,Bengaluru,Renting and leasing of other machinery and equipment n.e.c. without operator,Surge Ventures II,Mauritius,7.08,0.10,Received in the company,
534,webdunia.Com (India) Private Limited,MAHARASHTRA,Mumbai,"Other information technology and computer service
activities n.e.c",RWS UK HOLDING CO. LIMITED,United Kingdom,58.33,0.79,Received in the company,
535,WHITE WIZARD TECHNOLOGIES PRIVATE LIMITED,HARYANA,Gurgaon,Other information technology and computer service activities n.e.c,BIZMO TECHNOLOGIES PTE LTD.,Singapore,0.10,0.00,Received in the Company,
536,WISETECH SOURCE PRIVATE LIMITED,TAMIL NADU,Chennai,"Publishing of operating
systems and system software",NINE UP LLC,U.S.A,0.20,0.00,Received in the Company,
537,WOCO TECH PLOYMERE KANDLA LIMITED,GUJARAT,Kachchh,Manufacture of other rubber products n.e.c.,WOCO FRANZ JOSEF WOLF HOLDING GMBH,Germany,245.84,3.28,Brownfield,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
538,WORKCELL SOLUTIONS PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Wholesale of pharmaceutical and
medical goods",Lightbox Ventures III,Mauritius,488.07,6.64,Received in the company,
539,Wow Momo Foods Private Limited,WEST BENGAL,Kolkata,"Cafeterias, fast-food restaurants and other food preparation in
market stalls","INTERNET FUND V PTE LTD,",Singapore,2.73,0.04,Received in the Company,
540,Wow Momo Foods Private Limited,WEST BENGAL,Kolkata,"Cafeterias, fast-food restaurants and other food preparation in
market stalls","INTERNET FUND V PTE LTD,",Singapore,6.58,0.09,Received in the Company,
541,Wow Momo Foods Private Limited,WEST BENGAL,Kolkata,"Cafeterias, fast-food restaurants and other food preparation in market stalls","INTERNET FUND V PTE LTD,",Singapore,13.63,0.18,Received in the Company,
542,Wow Momo Foods Private Limited,WEST BENGAL,Kolkata,"Cafeterias, fast-food restaurants and other food preparation in
market stalls",INTERNET FUND V PTE LTD,Singapore,2.68,0.04,Received in the Company,
543,Wow Momo Foods Private Limited,WEST BENGAL,Kolkata,"Cafeterias, fast-food restaurants and other food preparation in market stalls","INTERNET FUND V PTE LTD,",Singapore,0.94,0.01,Received in the Company,
544,XMPLAR Management Solutions Private Limited,KARNATAKA,Bengaluru,"Other information technology and computer service
activities n.e.c",Neehar Banerji,U.S.A,0.01,0.00,Received in the company,
545,XOLERTIC INDIA PRIVATE LIMITED,MAHARASHTRA,Pune,Other business support service activities n.e.c,JORGE JORDANA GISBERT,Spain,0.00,0.00,Received in the Company,
546,Zerach Renewables Energy Private Limited,MAHARASHTRA,Mumbai,"Electric power generation using solar
energy",Cleantech India OA Pte Ltd,Singapore,0.85,0.01,Greenfield,
547,ZHAOQUAN RECYCLING PRIVATE LIMITED,DELHI,West Delhi,Materials recovery,GUOHUA QIAN,China,0.10,0.00,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
548,ZIGMA GLOBAL ENVIRON SOLUTIONS PRIVATE LIMITED,TAMIL NADU,Erode,Treatment and disposal of non-hazardous waste,BLUE PLANET ENVIRONMENTAL SOLUTIONS PTE. LTD,Singapore,60.72,0.83,Received in the company,
549,ZIGMA GLOBAL ENVIRON SOLUTIONS PRIVATE LIMITED,TAMIL NADU,Erode,Treatment and disposal of non-hazardous waste,BLUE PLANET ENVIRONMENTAL SOLUTIONS PTE. LTD.,Singapore,30.36,0.41,Received in the Company,
550,ZNALYTICS BUSINESS SOLUTIONS PRIVATE LIMITED,TELANGANA,K.V.Rangareddy,"Providing software support and maintenance to the
clients",Vijay Chilkamari,U.S.A,1.76,0.02,Received in the company,
551,ZYWIE VENTURES PRIVATE LIMITED,CHANDIGARH,Chandigarh,"Other human health activities n.e.c. (including independent
ambulance activities)","MATRIX PARTNERS INDIA INVESTMENTS III, LLC",Mauritius,23.61,0.31,Received in the Company,
,,,,,,Total,159662.39,2140.19,,
