Table No. 19 (c),,,,,,,,
"STATEMENT ON REMITTANCE-WISE OF FDI EQUITY INFLOWS RECEIVED UNDER RBI’s AUTOMATIC ROUTE
119,NPM TECHNOLOGIES PRIVATE LIMITED,Canada,CONSULTATION JEAN DESMARAIS INC,BANGALORE,Other information technology and computer service activities n.e.c,0.27,0.00,
120,TOKO INNOVATION STUDIOS PRIVATE LIMITED,Canada,MURALI VASAN SUNDARALINGAM,NEW DELHI,"Operation of other websites that act as portals to the Internet, such as media sites providing
periodically",0.17,0.00,
121,ALLSIGHT SOFTWARE INDIA PRIVATE LIMITED,Canada,Mahmod Abbas,CHENNAI,Other information technology and computer service activities n.e.c,0.03,0.00,
122,ALLSIGHT SOFTWARE INDIA PRIVATE LIMITED,Canada,Sachin Wadhwa,CHENNAI,Other information technology and computer service activities n.e.c,0.03,0.00,
123,ALLSIGHT SOFTWARE INDIA PRIVATE LIMITED,Canada,Zahid Naeem,CHENNAI,Other information technology and computer service activities n.e.c,0.03,0.00,
124,M/S CSDC INDIA PVT LTD,Canada,CSDC SYSTEMS INC,NEW DELHI,Providing software support and maintenance to the clients,1.00,0.02,
125,FAMEPOSTER CAREER SERVICES PRIVATE LIMIT,Canada,UNIGROWTH CANADA INC,NEW DELHI,Activities of employment placement agencies,5.26,0.08,
126,KABUNI TECHNOLOGIES INDIA PRIVATE LIMITE,Canada,KABUNI TECHNOLOGIES INC,BANGALORE,Providing software support and maintenance to the clients,0.00,0.00,
127,NORVIC SHIPPING INDIA PVT LTD,Canada,NORVIC MARITIME HOLDINGS INC,MUMBAI,Other business support service activities n.e.c.,2.80,0.04,
128,INTELI-PACK INNOVATIONS PVT LTD,Canada,DELTA-X GLOBAL CORP,MUMBAI,Other information technology and computer service activities n.e.c,6.12,0.10,
129,VESAAN TECHNOLOGIES PRIVATE LIMITED,Canada,PANKAJ AGARWAL,BANGALORE,Other information technology and computer service activities n.e.c,2.50,0.04,
130,TEKNA PLASMA INDIA P LTD,Canada,TEKNA PLASMA SYSTEMS INC,CHENNAI,"Manufacture of display components (plasma, polymer, LCD, LED)",0.10,0.00,
131,BUBUGAO COMMUNICATION PRIVATE LIMITED,Canada,Zhou Shunxiang,JAIPUR,"Wholesale of telephone, mobile phone and communications equipment and parts",15.27,0.24,
132,ECOVIBES RESORTS PRIVATE LIMITED,Canada,GANESH NATHELLA,BANGALORE,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in house",2.54,0.04,
133,GANIT SOFTECH PRIVATE LIMITED,Canada,HIMMAT SINGH DHALIWAL,NEW DELHI,Computer consultancy and computer facilities management activities,0.10,0.00,
134,CROMPTON GREAVES CONSUMER ELECTRICALS LT,Canada,Various NRIs /OCBS,MUMBAI,Manufacture of electric fans (except exhaust fans),2.49,0.04,
135,UNIMAG POWER TRANSFORMER PVT LTD,Canada,Power Investors INC,MUMBAI,Manufacture of fluid power equipment,9.88,0.15,
136,YELLOW DRIVE TECHNOLOGIES PRIVATE LIMITE,Canada,MURALI VASAN SUNDARLINGAM,NEW DELHI,WHOLESALE AND RETAIL SALE OF USED MOTOR VEHICLES,0.02,0.00,
137,MAGELLAN AEROSPACE (INDIA) PVT LTD,Canada,MAGELLAN AEROSPACE LIMITED,BANGALORE,Other business support service activities n.e.c.,208.68,3.24,
138,PARKZEBRA TECHNOLOGIES PRIVATE LIMITED,Canada,PARKZEBRA INC,BANGALORE,"Operation of web sites that use a search engine to generate and
maintain extensive databases of",1.80,0.03,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,,,internet,,,
139,ISLAND STAR MALL DEVELOPERS PVT. LTD.,Canada,CANADA PENSION PLAN INVESTMENT BOARD,MUMBAI,"Construction of buildings carried out on own-account basis or on a
fee or contract basis","5,745.07",89.13,
140,FACES COSMETICS INDIA PVT LTD,Canada,FACES COSMETICS INC,MUMBAI,"Manufacture of cosmetics and toileteries (includes manufacture of preshave, shaving or after shave preparations;",18.80,0.29,
141,PARKZEBRA TECHNOLOGIES PRIVATE LIMITED,Canada,PARKZEBRA INC,BANGALORE,"Operation of web sites that use a search engine to generate and maintain extensive databases of
internet",3.00,0.05,
142,LIFE HEALTH FOODS (formerly PROSOYA FOOD,Canada,SOYAWORLD FOODS INCORPORATED,MUMBAI,"Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods",2.57,0.04,
143,QLIKEN TECHNOLOGIES PRIVATE LIMITED,Canada,EPIC MAKERS INC,BANGALORE,Post production activities of television programmes or television commercials,11.30,0.18,
144,VESAAN TECHNOLOGIES PRIVATE LIMITED,Canada,PANKAJ AGARWAL,BANGALORE,Other information technology and computer service activities n.e.c,2.51,0.04,
145,INDYCA SOLUTIONS INDIA P LTD,Canada,INDYCA SOLUTIONS INC,CHENNAI,Other information technology and computer service activities n.e.c,0.10,0.00,
146,INDYCA SOLUTIONS INDIA P LTD,Canada,MAGICK WOODS LIMITED,CHENNAI,Other information technology and computer service activities n.e.c,0.00,0.00,
